,alpha,capacity,capacity_normalized,conditional_var,cov,dither_on,dither_size,error_bias,mse,mse_from_big_errors,normalized_mse,number_of_big_errors,number_of_samples,recovered_x_before_alpha_var,sim_id,snr,snr_normalized,x_mod,x_quantizer_bin_size,x_quantizer_modulo_edge_to_edge,x_quantizer_number_of_quants,x_samples_var,x_var,y_mod,y_quantizer_bin_size,y_quantizer_modulo_edge_to_edge,y_quantizer_number_of_quants,y_var
0,0.991041777338,6.70673359897,3.50404447093,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-0.000185702421556,0.0966606640109,0.00273647120983,0.0966606640109,211,5000000.0,10.0879702926,1050,103.454700031,10.3454700031,8.4,1.05,8.4,8,9.9976000085,10.0,200000,1,200000,200000,10.0
0,0.992445417101,6.9693780103,3.7475137318,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-7.15553016411e-05,0.0804429117653,0.00420317237854,0.0804429117653,320,5000000.0,10.093014644,1051,124.311760733,12.4311760733,8.4,0.933333333333,8.4,9,10.0167661282,10.0,200000,1,200000,200000,10.0
0,0.993712169721,7.29715634171,4.05550957157,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,0.000197818948891,0.0639892800043,0.00302501788937,0.0639892800043,227,5000000.0,10.0583234398,1052,156.276176249,15.6276176249,8.4,0.84,8.4,10,9.99507840912,10.0,200000,1,200000,200000,10.0
0,0.994729033987,7.54020454547,4.28639970524,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,5.0979993774e-06,0.0540146757293,0.00285910399316,0.0540146757293,212,5000000.0,10.0693449271,1053,185.13487057,18.513487057,8.4,0.763636363636,8.4,11,10.0162697522,10.0,200000,1,200000,200000,10.0
0,0.995730446953,7.79372427706,4.52915630848,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,0.000176171193117,0.0452706632922,0.00234534376377,0.0452706632922,173,5000000.0,10.0459859557,1054,220.893604661,22.0893604661,8.4,0.7,8.4,12,10.0030940857,10.0,200000,1,200000,200000,10.0
0,0.996278701383,7.98146022397,4.71001425531,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,6.74536543337e-05,0.0397249058374,0.00234190326076,0.0397249058374,171,5000000.0,10.0415900736,1055,251.7312449,25.17312449,8.4,0.646153846154,8.4,13,10.0042223183,10.0,200000,1,200000,200000,10.0
0,0.99652038975,8.11983946635,4.84384906128,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,9.62639466986e-05,0.0360785281178,0.00303385846064,0.0360785281178,222,5000000.0,10.0474323322,1056,277.173169797,27.7173169797,8.4,0.6,8.4,14,10.0124711836,10.0,200000,1,200000,200000,10.0
0,0.997129535093,8.3872283665,5.10356838678,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-1.75439809085e-05,0.0299565456586,0.00202858123609,0.0299565456586,147,5000000.0,10.0249634475,1057,333.816859726,33.3816859726,8.4,0.56,8.4,15,9.99618714173,10.0,200000,1,200000,200000,10.0
0,0.997405015409,8.51750548793,5.23058103101,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-1.5442051773e-05,0.0273628980656,0.00240791563357,0.0273628980656,175,5000000.0,10.0280293764,1058,365.458365412,36.5458365412,8.4,0.525,8.4,16,10.0020067946,10.0,200000,1,200000,200000,10.0
0,0.997750213527,8.72156880725,5.43007577789,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-1.68141341276e-05,0.0237452200805,0.00182865132655,0.0237452200805,133,5000000.0,10.01763574,1059,421.137389593,42.1137389593,8.4,0.494117647059,8.4,17,9.99509819858,10.0,200000,1,200000,200000,10.0
0,0.989938312352,5.67282754326,2.58530437896,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,7.15337422256e-05,0.199943136168,0.0957950636439,0.199943136168,14829,5000000.0,10.0936725048,106,50.0142200011,5.00142200011,5.75,0.319444444444,5.75,18,9.99211312479,10.0,200000,1,200000,200000,10.0
0,0.997906619558,8.80866853783,5.51541001759,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,5.7825008182e-05,0.0223509586386,0.00198136539796,0.0223509586386,143,5000000.0,10.0205375994,1060,447.408102788,44.7408102788,8.4,0.466666666667,8.4,18,9.999560802,10.0,200000,1,200000,200000,10.0
0,0.998257372921,8.97408713746,5.6777502094,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,2.18525816297e-05,0.019924849616,0.00168230742864,0.019924849616,122,5000000.0,10.0188799954,1061,501.885845701,50.1885845701,8.4,0.442105263158,8.4,19,10.0014208238,10.0,200000,1,200000,200000,10.0
0,0.858219609379,3.01270248571,0.771526320867,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,0.000241405475752,1.41427741968,3.31771877312e-05,1.41427741968,2,5000000.0,11.6511288581,1062,7.07074853975,0.707074853975,8.45,4.225,8.45,2,9.99922725742,10.0,200000,1,200000,200000,10.0
0,0.934610612659,3.99661846648,1.31976482671,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,0.000649737355885,0.668335656307,0.0241536524531,0.668335656307,2502,5000000.0,10.7041864787,1063,14.9625415098,1.49625415098,8.45,2.81666666667,8.45,3,10.0042462828,10.0,200000,1,200000,200000,10.0
0,0.962606411124,4.78934769225,1.87391890855,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,0.000215998356161,0.375196712678,0.00828383443653,0.375196712678,752,5000000.0,10.3951824542,1064,26.6526855436,2.66526855436,8.45,2.1125,8.45,4,10.0064692752,10.0,200000,1,200000,200000,10.0
0,0.976603484031,5.40802598186,2.36344610686,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-0.000189360642291,0.241197444036,0.00438069190568,0.241197444036,364,5000000.0,10.2371200601,1065,41.4598091616,4.14598091616,8.45,1.69,8.45,5,9.99760711715,10.0,200000,1,200000,200000,10.0
0,0.983643648945,5.91091071679,2.79009275429,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-0.000263091100028,0.169011917441,0.0032317816056,0.169011917441,259,5000000.0,10.1659500728,1066,59.1674252999,5.91674252999,8.45,1.40833333333,8.45,6,9.99967222461,10.0,200000,1,200000,200000,10.0
0,0.987663170243,6.32438118249,3.15601054813,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,0.000120647354186,0.126364509605,0.00320699596666,0.126364509605,249,5000000.0,10.1242692078,1067,79.1361437737,7.91361437737,8.45,1.20714285714,8.45,7,9.99936782221,10.0,200000,1,200000,200000,10.0
0,0.990753713729,6.69762828562,3.49566355532,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-0.00011588986303,0.0972786031135,0.00264543947703,0.0972786031135,202,5000000.0,10.08499132,1068,102.797528747,10.2797528747,8.45,1.05625,8.45,8,9.99174260326,10.0,200000,1,200000,200000,10.0
